"DITA File Path","Document Type","Schematron Name","Severity","Gate","Rule Code","Error / Warning Description"
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_a_computer_utility.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/adjusting_print_quality/power_cleaning_using_a_computer_utility.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/power_cleaning_using_a_computer_utility.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/power_cleaning_using_a_computer_utility.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality/power_cleaning_using_a_computer_utility.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/adjusting_print_quality/power_cleaning_using_the_product_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/adjusting_print_quality_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/cleaning_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/cleaning_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product/transporting_your_product.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/cleaning_and_transporting_your_product_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/copying/copying_documents_or_photos.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/copying/copying_documents_or_photos.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/copying/copying_documents_or_photos.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/copying/copying_documents_or_photos.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/copying/copying_documents_or_photos.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/copying/copying_documents_or_photos.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/copying/copying_documents_or_photos.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/copying/copying_documents_or_photos.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/copying/copying_options.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/copying/copying_options.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/copying/copying_options.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/copying/copying_options.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","QUALITY-007","[QUALITY-007] <section> has no @id and cannot be the target of a cross-reference. Add @id if this section needs to be linked to."
"output/Printer_Setup_UserGuide/copying_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/copying_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/copying_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper/compatible_metr_papers.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/compatible_metr_papers.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/compatible_metr_papers.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/compatible_metr_papers.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/compatible_metr_papers.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/compatible_metr_papers.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/compatible_metr_papers.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/compatible_metr_papers.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/compatible_metr_papers.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","QUALITY-007","[QUALITY-007] <section> has no @id and cannot be the target of a cross-reference. Add @id if this section needs to be linked to."
"output/Printer_Setup_UserGuide/loading_paper/double_sided_printing_capacity.dita","CONCEPT","concept_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 concept document."
"output/Printer_Setup_UserGuide/loading_paper/double_sided_printing_capacity.dita","CONCEPT","concept_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 concept document."
"output/Printer_Setup_UserGuide/loading_paper/double_sided_printing_capacity.dita","CONCEPT","concept_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 concept document."
"output/Printer_Setup_UserGuide/loading_paper/double_sided_printing_capacity.dita","CONCEPT","concept_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 concept document."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
